"Benchmark","Percentile","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1417.653780,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1444.937728,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1444.937728,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1444.937728,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,400,2064.352543,16.580566,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1988.100096,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,2030.043136,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,2126.302413,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,2298.059162,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,2466.166866,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,2910.846976,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,2910.846976,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,2910.846976,NaN,"ms/op",,true,64,true,
